two_theta,y_obs,y_calc,y_bkg,y_diff
10.7,13550,13872.9,13871,-322.867
10.71,14675,13880.7,13878.6,794.292
10.72,14375,13888.6,13886.1,486.42
10.73,13750,13896.5,13893.7,-146.487
10.74,12750,13904.4,13901.2,-1154.43
10.75,13125,13912.4,13908.7,-787.423
10.76,13875,13920.5,13916.2,-45.4623
10.77,14175,13928.6,13923.7,246.444
10.78,13850,13936.7,13931.1,-86.7074
10.79,13650,13944.9,13938.6,-294.923
10.8,14000,13953.2,13946,46.7946
10.81,14125,13961.6,13953.5,163.44
10.82,14625,13970,13960.9,655.011
10.83,14125,13978.5,13968.3,146.504
10.84,14875,13987.1,13975.7,887.917
10.85,14625,13995.8,13983.1,629.249
10.86,14300,14004.5,13990.5,295.5
10.87,14600,14013.3,13997.9,586.671
10.88,13250,14022.2,14005.2,-772.236
10.89,13975,14031.2,14012.6,-56.2186
10.9,14300,14040.3,14019.9,259.729
10.91,14600,14049.4,14027.2,550.613
10.92,13325,14058.6,14034.6,-733.559
10.93,14500,14067.8,14041.9,432.222
10.94,13600,14077,14049.1,-477.034
10.95,13825,14086.3,14056.4,-261.315
10.96,13450,14095.6,14063.7,-645.608
10.97,13675,14104.9,14071,-429.899
10.98,14475,14114.2,14078.2,360.826
10.99,14250,14123.4,14085.4,126.584
11,15625,14132.6,14092.7,1492.39
11.01,14575,14141.7,14099.9,433.262
11.02,14500,14150.8,14107.1,349.216
11.03,13900,14159.7,14114.3,-259.731
11.04,14625,14168.6,14121.4,456.437
11.05,14825,14177.3,14128.6,647.736
11.06,12800,14185.8,14135.8,-1385.82
11.07,13675,14194.2,14142.9,-519.216
11.08,14100,14202.4,14150.1,-102.441
11.09,14125,14210.5,14157.2,-85.4856
11.1,14400,14218.3,14164.3,181.66
11.11,14975,14226,14171.4,749.003
11.12,14900,14233.5,14178.5,666.547
11.13,14350,14240.7,14185.6,109.295
11.14,13125,14247.8,14192.6,-1122.75
11.15,14475,14254.6,14199.7,220.405
11.16,14200,14261.2,14206.7,-61.2368
11.17,14150,14267.7,14213.8,-117.682
11.18,14150,14273.9,14220.8,-123.938
11.19,14500,14280,14227.8,219.989
11.2,13500,14285.9,14234.8,-785.912
11.21,14500,14291.7,14241.8,208.35
11.22,13925,14297.2,14248.8,-372.238
11.23,13950,14302.7,14255.8,-352.687
11.24,14775,14308,14262.7,466.987
11.25,14750,14313.2,14269.7,436.77
11.26,13500,14318.4,14276.6,-818.352
11.27,13675,14323.4,14283.5,-648.395
11.28,14025,14328.4,14290.4,-303.375
11.29,14625,14333.3,14297.3,291.692
11.3,14825,14338.2,14304.2,486.792
11.31,14675,14343.1,14311.1,331.91
11.32,13275,14348,14318,-1072.97
11.33,14050,14352.9,14324.9,-302.856
11.34,14425,14357.8,14331.7,67.2348
11.35,15025,14362.7,14338.5,662.292
11.36,14325,14367.7,14345.4,-42.6929
11.37,15150,14372.7,14352.2,777.27
11.38,15275,14377.8,14359,897.173
11.39,14700,14383,14365.8,317.011
11.4,13600,14388.2,14372.6,-788.223
11.41,13500,14393.5,14379.4,-893.531
11.42,14475,14398.9,14386.1,76.083
11.43,13925,14404.4,14392.9,-479.382
11.44,14100,14409.9,14399.6,-309.926
11.45,14900,14415.5,14406.4,484.451
11.46,14150,14421.3,14413.1,-271.25
11.47,14425,14427,14419.8,-2.02623
