two_theta,y_obs,y_calc,y_bkg,y_diff
10.48,13100,13726.8,13726.8,-626.778
10.49,14075,13734.5,13734.5,340.456
10.5,13725,13742.3,13742.3,-17.2979
10.51,13075,13750,13750,-675.04
10.52,14150,13757.8,13757.8,392.23
10.53,14050,13765.5,13765.5,284.511
10.54,13500,13773.2,13773.2,-273.195
10.55,14075,13780.9,13780.9,294.11
10.56,14275,13788.6,13788.6,486.428
10.57,14000,13796.2,13796.2,203.757
10.58,14150,13803.9,13803.9,346.098
10.59,13725,13811.5,13811.5,-86.5495
10.6,13500,13819.2,13819.2,-319.185
10.61,13950,13826.8,13826.8,123.191
10.62,14800,13834.4,13834.4,965.579
10.63,13925,13842,13842,82.9794
10.64,13400,13849.6,13849.6,-449.609
10.65,14525,13857.2,13857.2,667.814
10.66,14125,13864.8,13864.8,260.249
10.67,13925,13872.3,13872.3,52.6963
10.68,14850,13879.8,13879.8,970.155
10.69,14050,13887.4,13887.4,162.625
10.7,13550,13894.9,13894.9,-344.893
10.71,14675,13902.4,13902.4,772.601
10.72,14375,13909.9,13909.9,465.106
10.73,13750,13917.4,13917.4,-167.377
10.74,12750,13924.8,13924.8,-1174.85
10.75,13125,13932.3,13932.3,-807.308
10.76,13875,13939.8,13939.8,-64.7563
10.77,14175,13947.2,13947.2,227.807
10.78,13850,13954.6,13954.6,-104.618
10.79,13650,13962,13962,-312.031
10.8,14000,13969.4,13969.4,30.5671
10.81,14125,13976.8,13976.8,148.177
10.82,14625,13984.2,13984.2,640.798
10.83,14125,13991.6,13991.6,133.431
10.84,14875,13998.9,13998.9,876.076
10.85,14625,14006.3,14006.3,618.732
10.86,14300,14013.6,14013.6,286.399
10.87,14600,14020.9,14020.9,579.078
10.88,13250,14028.2,14028.2,-778.232
10.89,13975,14035.5,14035.5,-60.5296
10.9,14300,14042.8,14042.8,257.184
10.91,14600,14050.1,14050.1,549.909
10.92,13325,14057.4,14057.4,-732.355
10.93,14500,14064.6,14064.6,435.393
10.94,13600,14071.8,14071.8,-471.848
10.95,13825,14079.1,14079.1,-254.078
10.96,13450,14086.3,14086.3,-636.296
10.97,13675,14093.5,14093.5,-418.502
10.98,14475,14100.7,14100.7,374.303
10.99,14250,14107.9,14107.9,142.119
11,15625,14115.1,14115.1,1509.95
11.01,14575,14122.2,14122.2,452.785
11.02,14500,14129.4,14129.4,370.635
11.03,13900,14136.5,14136.5,-236.503
11.04,14625,14143.6,14143.6,481.369
11.05,14825,14150.7,14150.7,674.253
11.06,12800,14157.9,14157.9,-1357.85
11.07,13675,14164.9,14164.9,-489.944
11.08,14100,14172,14172,-72.0265
11.09,14125,14179.1,14179.1,-54.0974
11.1,14400,14186.2,14186.2,213.843
11.11,14975,14193.2,14193.2,781.795
11.12,14900,14200.2,14200.2,699.758
11.13,14350,14207.3,14207.3,142.732
11.14,13125,14214.3,14214.3,-1089.28
11.15,14475,14221.3,14221.3,253.714
11.16,14200,14228.3,14228.3,-28.2787
11.17,14150,14235.3,14235.3,-85.2599
11.18,14150,14242.2,14242.2,-92.2299
11.19,14500,14249.2,14249.2,250.811
11.2,13500,14256.1,14256.1,-756.136
11.21,14500,14263.1,14263.1,236.927
11.22,13925,14270,14270,-344.998
11.23,13950,14276.9,14276.9,-326.913
11.24,14775,14283.8,14283.8,491.184
11.25,14750,14290.7,14290.7,459.292
11.26,13500,14297.6,14297.6,-797.589
11.27,13675,14304.5,14304.5,-629.459
11.28,14025,14311.3,14311.3,-286.318
11.29,14625,14318.2,14318.2,306.834
11.3,14825,14325,14325,499.997
11.31,14675,14331.8,14331.8,343.171
11.32,13275,14338.6,14338.6,-1063.64
11.33,14050,14345.4,14345.4,-295.448
11.34,14425,14352.2,14352.2,72.7592
11.35,15025,14359,14359,665.977
11.36,14325,14365.8,14365.8,-40.7937
11.37,15150,14372.6,14372.6,777.446
11.38,15275,14379.3,14379.3,895.697
11.39,14700,14386,14386,313.959
11.4,13600,14392.8,14392.8,-792.768
11.41,13500,14399.5,14399.5,-899.485
11.42,14475,14406.2,14406.2,68.8101
11.43,13925,14412.9,14412.9,-487.884
11.44,14100,14419.6,14419.6,-319.568
11.45,14900,14426.2,14426.2,473.759
11.46,14150,14432.9,14432.9,-282.903
